timestamp;source;bandwith;mac;channel;phy_type;ssid;b_supported;g_supported;n_supported;data_rate;1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0;time;ac_supported;63.5;22.0;22.5
1520264226.47739;beacon;40;00:0c:f6:87:ec:80;7;4;netwerk;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:06;;;;
1520264226.841702;beacon;20;8c:68:c8:e5:90:4e;3;4;Wethouder vd Vaartlaan 3;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:06;;;;
1520264227.478539;beacon;20;ac:64:62:7f:54:0e;9;4;H369A7F540E;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:07;;;;
1520264227.5782967;beacon;20;72:64:62:7f:54:0f;9;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:07;;;;
1520264227.7820024;beacon;20;62:39:53:c1:15:19;5;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:07;;;;
1520264228.2368758;beacon;20;d4:76:ea:08:f2:bb;1;4;VGS Wi-Fi;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:08;;;;
1520264228.2468274;beacon;20;74:85:2a:10:aa:4e;1;4;SKP_0e6d24;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:08;;;;
1520264228.3751593;beacon;20;72:68:c8:e5:90:4f;1;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:08;;;;
1520264228.9066114;beacon;20;7c:39:53:c1:15:18;6;4;H369AC11518;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:08;;;;
1520264228.9760766;beacon;20;38:d8:2f:25:63:52;11;4;H369A256352;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:08;;;;
1520264228.9778664;beacon;20;72:d8:2f:25:63:53;11;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:08;;;;
1520264230.9790027;beacon;20;78:c1:a7:3d:4a:0b;9;4;TELE2-3D4A0A_2.4G;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:10;;;;
1520264231.3133795;beacon;20;38:2c:4a:e3:73:58;10;4;VGS Wi-Fi;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:11;;;;
1520264231.6746473;beacon;40;7c:8b:ca:4e:34:38;1;4;TP-LINK_4E3438;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:11;;;;
1520264232.4121375;beacon;20;10:7b:ef:2d:e1:54;11;4;Zy_private_WXTU4T;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:12;;;;
1520264234.2148418;beacon;20;d4:ca:6e:e6:63:91;9;4;FRONIUS_timedout_240.327692;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:14;;;;
1520264234.9129124;beacon;20;74:85:2a:18:45:fa;1;4;SKP_0ff1e6;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:14;;;;
1520264234.9561815;beacon;20;00:23:54:53:2e:59;1;4;vdStel;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:14;;;;
1520264234.99176;beacon;20;e4:3e:d7:e5:67:da;1;4;H369A256352;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:14;;;;
1520264235.00903;beacon;20;00:24:fe:09:04:1f;1;4;FRITZ!Box 7581 HT;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:15;;;;
1520264237.1144369;beacon;20;e8:df:70:a1:8e:d2;4;4;FRITZ!Box 7581 HT;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:17;;;;
1520264238.2026207;beacon;40;14:91:82:dd:7f:b2;1;4;@RHome;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:18;;;;
1520264238.803131;beacon;20;dc:ef:09:9f:91:78;6;4;NETGEAR63;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:18;;;;
1520264239.9315138;beacon;20;74:85:2a:18:53:c2;3;4;SKP_10107c;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:19;;;;
1520264240.2269597;beacon;20;2c:4d:54:b0:4e:10;8;4;ASUS;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:20;;;;
1520264241.2352593;beacon;20;74:85:2a:14:20:cb;10;4;SKP_0ece32;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:21;;;;
1520264241.983174;beacon;20;1c:74:0d:32:51:1b;6;4;ZyXEL32511A;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:21;;;;
1520264244.779349;beacon;20;80:2a:a8:41:37:75;1;4;Wifi;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:24;;;;
1520264244.9238937;beacon;20;74:31:70:ae:c2:bd;1;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:24;;;;
1520264245.5219548;beacon;20;d8:c7:c8:16:9e:84;11;4;opennet;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:25;;;;
1520264245.5298886;beacon;20;00:1c:10:24:44:b8;11;4;Thuis;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:25;;;;
1520264245.533451;beacon;40;00:0c:f6:8c:95:54;11;4;Sitecom8C9554;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:25;;;;
1520264246.560449;beacon;20;74:31:70:ae:c2:bc;3;4;VGV7519AEC2BC;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:26;;;;
1520264246.8407645;beacon;20;70:2e:22:8a:e6:3e;8;4;H369A8AE63E;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:26;;;;
1520264247.1008923;beacon;20;8c:68:c8:e5:f4:4a;4;4;iBeer;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:27;;;;
1520264247.102671;beacon;20;72:68:c8:e5:f4:4b;4;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:27;;;;
1520264247.5381432;beacon;20;ac:64:62:6e:8e:2b;9;4;H369A6E8E2B;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:27;;;;
1520264248.722481;beacon;20;94:a7:b7:3d:50:be;6;4;H369A3D50BE;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:28;;;;
1520264248.7551162;beacon;20;4c:09:d4:c5:7c:46;6;4;VGV7519C57C46;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:28;;;;
1520264248.8345454;beacon;20;d8:c7:c8:11:c8:64;11;4;opennet;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:28;;;;
1520264248.8363698;beacon;20;d8:c7:c8:11:c8:63;11;4;secnet;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:28;;;;
1520264248.864141;beacon;20;46:d2:44:62:31:69;11;4;DIRECT-4462B169;True;True;True;1.0;;;;;True;True;True;True;True;True;True;True;2018-03-05 16:37:28;;;;
1520264248.9030275;beacon;20;d8:c7:c8:16:9e:83;11;4;secnet;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:28;;;;
1520264249.009768;beacon;40;e8:de:27:ac:cd:cc;11;4;JE2;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:29;;;;
1520264249.043091;beacon;20;d8:c7:c8:11:c8:62;11;4;lakecorp;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:29;;;;
1520264251.3876276;beacon;20;34:4d:ea:9b:45:c4;1;4;H368N9B45C4;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:31;;;;
1520264251.5755897;beacon;20;e8:40:f2:99:00:3e;1;4;SKP_b4cb36;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:31;;;;
1520264251.6022475;beacon;20;00:1e:8c:3b:aa:e7;1;4;DV201AM;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:31;;;;
1520264252.1816576;beacon;20;d8:c7:c8:16:9e:82;11;4;lakecorp;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:32;;;;
1520264252.4133813;beacon;20;62:4d:ea:9b:45:c5;2;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:32;;;;
1520264253.9427886;beacon;20;1c:c6:3c:68:19:70;9;4;VGV7519681970;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:33;;;;
1520264255.5239992;beacon;20;e8:40:f2:38:b0:58;11;4;SKP_88236a;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:35;;;;
1520264255.849167;beacon;20;00:1d:c9:07:3f:84;2;4;REMOTE77ddrx;True;False;False;1.0;True;True;True;True;;;;;;;;;2018-03-05 16:37:35;;;;
1520264256.0228837;beacon;20;ac:cf:23:10:da:5c;12;4;AP_602868979;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:36;;;;
1520264258.0574336;beacon;20;d4:76:ea:0a:a7:71;1;4;Vlie65;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:38;;;;
1520264258.1664124;beacon;20;72:64:62:7f:45:cf;1;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:38;;;;
1520264258.3404975;beacon;20;cc:ce:1e:95:67:9b;13;6;GrEeNhOuSe;True;True;True;6.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:38;;;;
1520264258.6740031;beacon;40;08:96:d7:06:82:62;6;4;Home24-FritZ;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:38;;;;
1520264258.798659;beacon;40;00:1d:aa:7d:d4:b8;11;4;Accesspoint79;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:38;;;;
1520264259.3043792;beacon;20;74:85:2a:18:38:fa;12;4;Home 24;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:39;;;;
1520264260.0311124;beacon;20;00:80:48:76:d8:01;3;4;Connexxion free wifi;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:40;;;;
1520264260.6584852;beacon;20;70:2e:22:86:e2:15;9;4;H369A86E215;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:40;;;;
1520264262.2692053;beacon;40;64:d1:a3:0c:b1:a0;11;4;Sitecom0CB1A0;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:42;;;;
1520264262.9822428;beacon;40;f4:ec:38:a0:58:6a;7;4;TP_Link;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:42;;;;
1520264264.6094196;beacon;20;88:03:55:0d:d7:9c;10;4;VGV75190DD79C;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:44;;;;
1520264265.3412476;beacon;20;1c:7e:e5:4d:16:0f;6;4;286 - http://www.starworx.nl;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:45;;;;
1520264265.4779477;beacon;20;2c:30:33:53:72:01;11;4;vlieland01;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:45;;;;
1520264268.1237469;beacon;20;68:72:51:2e:19:40;1;4;kampstransport;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:48;;;;
1520264268.1526914;beacon;20;fa:8f:ca:9a:98:f4;1;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:48;;;;
1520264268.5477374;beacon;20;58:6d:8f:40:7c:1c;6;4;Accesspoint222;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:48;;;;
1520264269.8259199;beacon;20;00:4a:77:59:d0:8d;3;4;H369A59D08D;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:49;;;;
1520264271.081781;beacon;20;00:22:6b:7a:f5:65;10;4;linksys;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:51;;;;
1520264271.7997625;beacon;20;6a:a7:8e:c2:94:1a;6;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:51;;;;
1520264271.9002473;beacon;20;74:a7:8e:c2:94:19;6;4;H369AC29419;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:51;;;;
1520264272.3022172;beacon;20;8c:68:c8:90:59:7d;2;4;H369A90597D;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:52;;;;
1520264272.6832423;beacon;20;74:85:2a:15:b0:21;12;4;SKP_0e9aea;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:52;;;;
1520264273.5019672;beacon;20;fa:8f:ca:35:fd:31;8;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:53;;;;
1520264275.3688085;beacon;20;88:dc:96:20:10:4c;11;4;BOVEN - http://www.starworx.nl;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:55;;;;
1520264277.142754;beacon;20;84:9c:a6:b8:54:66;9;4;WirelessHome;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:57;;;;
1520264278.4457974;beacon;20;88:dc:96:20:10:c8;6;4;BENEDEN - http://www.starworx.nl;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:58;;;;
1520264278.793284;beacon;40;64:d1:a3:43:88:be;11;4;Kleij Boven;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:58;;;;
1520264281.7803311;beacon;40;74:85:2a:15:db:01;6;4;SKP_0b9e3e;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:01;;;;
1520264287.6420496;beacon;20;74:85:2a:18:45:fe;10;4;SKP_0ff18c;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:07;;;;
1520264290.9527209;beacon;20;74:85:2a:18:8d:8a;10;4;SKP_0fbfbe;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:10;;;;
1520264291.4031072;beacon;20;1c:c6:3c:00:58:62;13;4;VGV7519005863;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:11;;;;
1520264291.4049842;beacon;20;1c:c6:3c:00:58:63;13;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:11;;;;
1520264291.6625962;beacon;40;58:6d:8f:0f:6f:eb;6;4;DWGJS;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:11;;;;
1520264291.7660773;beacon;40;5a:6d:8f:0f:6f:ec;6;4;BedEnBroodBijDeGroot;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:11;;;;
1520264294.9362175;beacon;20;58:6d:8f:51:ab:01;6;4;JDVNETWORK-gast;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:14;;;;
1520264295.0083952;beacon;20;58:6d:8f:51:ab:00;6;4;JDVNETWORK;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:15;;;;
1520264296.1726975;beacon;20;14:60:80:78:f6:d8;7;4;H368N78F6D8;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:16;;;;
1520264296.1748366;beacon;20;5a:60:80:78:f6:d9;7;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:16;;;;
1520264296.4650965;beacon;20;66:eb:8c:68:ef:f6;8;4;DIRECT-8C686FF6;True;True;True;1.0;;;;;True;True;True;True;True;True;True;True;2018-03-05 16:38:16;;;;
1520264296.6417663;beacon;20;62:89:86:07:2e:94;8;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:16;;;;
1520264297.0533957;beacon;20;20:89:86:07:2e:97;9;4;H220N10ACAB;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:17;;;;
1520264297.6474893;beacon;20;70:8b:cd:30:a7:e1;10;4;Guest@BarNon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:17;;;;
1520264297.8644283;beacon;20;74:85:2a:18:52:4e;1;4;SKP_0fda04;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:17;;;;
1520264297.9048584;beacon;20;70:54:d2:3f:24:5b;1;4;SKP_4c0ed8;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:17;;;;
1520264298.357562;beacon;20;f8:1e:df:fa:03:1f;6;4;stayaway;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:18;;;;
1520264299.7880406;beacon;20;c0:ff:d4:a4:db:48;8;4;TORONTO;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:19;;;;
1520264300.3358846;beacon;40;c4:6e:1f:3a:7e:02;9;4;TORONTO;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:20;;;;
1520264300.5949166;beacon;20;84:9c:a6:2b:e0:a0;5;4;ARV75192BE0A0;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:20;;;;
1520264303.1123185;beacon;20;dc:02:8e:5c:a1:5b;8;4;H368N5CA15B;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:23;;;;
1520264305.0998135;beacon;20;66:eb:8c:3c:a4:70;6;6;DIRECT-8C3C2470;True;True;True;6.0;;;;;True;True;True;True;True;True;True;True;2018-03-05 16:38:25;;;;
1520264305.8871896;beacon;20;10:05:01:9c:29:99;12;4;SKP_b0943a;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:25;;;;
1520264306.2849917;beacon;20;62:39:53:c1:27:85;3;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:26;;;;
1520264306.4506552;beacon;20;6a:02:8e:5c:a1:58;8;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:26;;;;
1520264307.0188074;beacon;20;34:4d:ea:9b:14:5c;9;4;H368N9B145C;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:27;;;;
1520264307.2610972;beacon;40;64:d1:a3:26:a3:1a;5;4;service 2.4G;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:27;;;;
1520264308.454154;beacon;20;72:4d:ea:9b:14:5d;11;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:28;;;;
1520264308.7409163;beacon;20;7c:39:53:c1:27:84;2;4;H369AC12784;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:28;;;;
1520264308.891112;beacon;20;38:60:77:f4:d4:d5;2;4;SKP_0c3160;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:28;;;;
1520264310.24207;beacon;20;08:02:8e:a6:92:f8;9;4;StarGate;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:30;;;;
1520264311.0277183;beacon;20;fa:8f:ca:90:15:3b;1;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:31;;;;
1520264311.0508697;beacon;20;08:5b:0e:69:ec:47;1;6;IPSecMon;True;True;True;6.0;;;;;True;True;True;True;True;True;True;True;2018-03-05 16:38:31;;;;
1520264311.2053049;beacon;20;1a:5b:0e:69:ec:47;1;6;Molenstraat;True;True;True;6.0;;;;;True;True;True;True;True;True;True;True;2018-03-05 16:38:31;;;;
1520264311.7839615;beacon;20;2a:5b:0e:60:b3:b8;11;6;IPSecMon;True;True;True;6.0;;;;;True;True;True;True;True;True;True;True;2018-03-05 16:38:31;;;;
1520264311.8351643;beacon;20;08:5b:0e:60:b3:b8;11;6;Molenstraat;True;True;True;6.0;;;;;True;True;True;True;True;True;True;True;2018-03-05 16:38:31;;;;
1520264311.8607621;beacon;20;1a:5b:0e:60:b3:b8;11;6;Schweinehaus;True;True;True;6.0;;;;;True;True;True;True;True;True;True;True;2018-03-05 16:38:31;;;;
1520264311.916526;beacon;40;88:dc:96:14:e4:6a;11;4;bakkie;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:31;;;;
1520264311.9399016;beacon;20;6c:3b:e5:4b:c5:06;11;4;HP-Print-06-Photosmart 5520;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:31;;;;
1520264312.0106685;beacon;20;84:9c:a6:03:bc:f0;11;4;ARV751903BCF0;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:32;;;;
1520264312.9503438;beacon;20;70:54:d2:3d:c7:aa;3;4;SKP_4c162e;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:32;;;;
1520264314.8929267;beacon;20;8c:68:c8:88:ee:e2;6;4;Speedtouche20140408;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:38:34;;;;
