timestamp;source;bandwith;mac;channel;phy_type;ssid;b_supported;g_supported;n_supported;data_rate;24.0;36.0;48.0;54.0;1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;ac_supported;63.5
1520004080.264744;beacon;20;10:0d:7f:63:a8:ac;7;4;NETGEAR09;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004080.8812065;beacon;20;08:86:3b:24:04:3c;4;4;belkin.446c;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004081.1902554;beacon;20;e8:de:27:bc:6c:61;9;4;JG;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004081.2030509;beacon;20;ea:de:27:bc:6c:61;9;4;JGezelligeGasten;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004081.971723;beacon;20;14:91:82:77:27:f2;1;4;Bifrost;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004081.9931211;beacon;20;70:62:b8:67:99:d8;1;4;dlink-99D8;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004082.0768294;beacon;20;20:aa:4b:2b:fb:28;1;4;BP10;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004082.1161466;beacon;20;28:c6:8e:b3:bd:b0;1;4;Balpol126;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004082.1584897;beacon;20;c0:a0:bb:e9:c4:2a;13;4;Poekskie's pallace;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004082.2027297;beacon;20;30:5a:3a:a4:d0:d0;13;4;Balpol 68;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004082.4322839;beacon;20;04:a1:01:66:20:f4;6;4;NETGEAR44;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004082.4524586;beacon;20;00:80:5a:5a:ba:e6;6;4;C54BRS4A;True;True;False;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004082.5644822;beacon;20;50:c7:bf:46:65:fb;6;4;TP-LINK_65FB;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004082.7169828;beacon;20;64:d1:a3:43:3e:44;11;4;Euler;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;True;
1520004082.8547134;beacon;20;64:d1:a3:25:48:62;11;4;SitecomNK;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004084.1871953;beacon;20;40:9b:cd:41:27:b0;8;4;MagnetronWi-Fi2.4GHzvovovo;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004084.5027008;beacon;20;6c:fd:b9:30:95:3e;9;4;A380;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004084.541971;beacon;20;00:1a:70:35:cf:c8;9;4;;True;True;False;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004084.854527;beacon;20;50:46:5d:00:a9:98;5;4;barrrrrpol;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004084.984821;beacon;20;60:e3:27:57:49:ca;10;4;SowieSoap;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004085.0056741;beacon;20;64:d1:a3:4d:e4:c1;10;4;TeaHousePink;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004085.0280619;beacon;20;00:11:50:1b:9d:a5;10;4;Pretty fly for a WiFi;True;True;False;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004085.2531343;beacon;20;54:be:53:7c:4c:43;1;4;honingdropje;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004085.2696645;beacon;20;48:f8:b3:2b:d0:d8;1;4;Centurion;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004085.4487214;beacon;20;14:91:82:74:d1:8f;1;4;MarkJesse-gast;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004085.451026;beacon;20;14:91:82:74:d1:8e;1;4;MarkJesse;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004085.7467577;beacon;20;fa:8f:ca:93:a0:65;6;4;;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004086.043065;beacon;20;18:d6:c7:85:75:04;11;4;LuchtKastee2.4;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004086.1686358;beacon;20;b0:48:7a:e7:d2:98;11;4;Perenijsje;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004086.3165736;beacon;20;90:f6:52:54:f4:bc;2;4;YELL_PIZZA_FOR_PASSWORD;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004086.3605742;beacon;20;14:cc:20:63:1b:40;2;4;Nog een netwerk;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004086.5104814;beacon;20;6c:19:8f:f0:a8:ce;12;4;dlink-A8CE;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004087.556135;beacon;20;c8:be:19:59:fc:91;4;4;Philip Wifi;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004087.7957528;beacon;20;58:6d:8f:f1:4c:69;9;4;VM;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004088.5769236;beacon;20;2c:56:dc:ce:92:00;1;4;Balpol50;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004088.6102083;beacon;20;20:aa:4b:b0:7a:38;1;4;BaoZi156;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004088.6580956;beacon;20;c8:d7:19:f1:84:47;1;4;Periwinkle;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004088.7545812;beacon;20;fa:8f:ca:95:e6:af;1;4;;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004089.097055;beacon;20;98:de:d0:24:12:b6;6;4;TP-LINK_12B6;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004089.1479375;beacon;20;00:16:d4:38:b5:1e;6;4;Concorde;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004089.181316;beacon;20;50:c7:bf:22:16:70;6;4;Swiftboon;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004089.463633;beacon;20;b0:48:7a:bb:d1:98;11;4;B0487ABBD198;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004091.1833487;beacon;20;2c:d0:2d:e4:da:93;9;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004091.269374;beacon;20;2c:d0:2d:e4:da:94;9;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004091.2990692;beacon;20;2c:d0:2d:e4:da:90;9;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004098.5342712;beacon;20;2c:33:11:43:14:52;1;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004117.7105532;beacon;20;44:6e:e5:c3:cc:d3;9;4;MobileLab;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004121.2154646;beacon;20;00:a6:ca:66:ad:50;5;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004121.230783;beacon;20;00:a6:ca:66:ad:52;5;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004121.261521;beacon;20;00:3a:7d:34:e8:f0;5;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004121.2651446;beacon;20;00:3a:7d:34:e8:f2;5;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004121.2693841;beacon;20;00:3a:7d:34:e8:f1;5;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004121.4290016;beacon;20;00:3a:7d:27:cd:12;5;6;tudelft-dastud;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004121.9871986;beacon;20;00:3a:7d:34:79:60;13;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004125.4279084;beacon;20;00:3a:7d:34:79:61;13;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004125.833485;beacon;20;80:1f:02:3d:dd:b2;11;4;AfblijvenFokke;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004126.8473501;beacon;20;14:cc:20:63:64:7a;3;4;hightree;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004127.933005;beacon;20;00:3a:7d:27:cd:11;5;6;TUvisitor;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004128.0647187;beacon;20;00:3a:7d:27:cd:10;5;6;eduroam;True;True;True;24;True;True;True;True;;;;;;;;;;
1520004131.5028281;beacon;20;70:4f:57:22:4c:d6;10;4;BalpolPenthouse Free Wifi;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004140.0586898;beacon;20;00:0c:f6:ad:a9:98;7;4;SitecomADA998;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004142.3558712;beacon;20;00:16:0a:18:95:0c;6;4;BALPOL162;True;True;False;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004143.721077;beacon;20;00:17:3f:b7:ae:4e;8;4;GetNET_guest;True;True;False;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004144.5728352;beacon;20;00:14:5c:97:97:40;5;4;Magetan;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004144.9245527;beacon;20;6c:19:8f:05:f2:50;1;4;Anders da ga ni;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004145.1263824;beacon;20;c8:b3:73:50:ae:66;1;4;BalpolPenthouse;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004145.4450068;beacon;20;58:6d:8f:82:12:04;6;4;Balpol96;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004145.61208;beacon;20;c0:c1:c0:5a:76:96;6;4;ZonderTougie;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004145.897993;beacon;20;64:d1:a3:03:2e:58;11;4;Sitecom032E58;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004145.909161;beacon;20;00:1e:e5:5a:4b:da;11;4;Linksys-secured;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004146.1900578;beacon;20;64:d1:a3:25:c0:8a;2;4;Balpol242;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004146.3978133;beacon;20;fa:8f:ca:72:c5:15;12;4;;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004147.30396;beacon;20;d8:5d:4c:e8:f9:16;4;4;Searching...;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004148.2537313;beacon;20;c8:d7:19:d5:0f:dd;1;4;maisnon;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004148.3162796;beacon;20;c8:b3:73:59:b8:bf;1;4;HammuWeb;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004148.6452022;beacon;20;94:0c:6d:fe:39:1e;13;4;pineapple;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004148.7872038;beacon;20;28:6c:07:df:a8:e6;6;4;Xiaomi_A8E5;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004148.9546206;beacon;20;c8:3a:35:0d:7a:08;6;4;zendertje45;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004149.1113124;beacon;20;b4:75:0e:a8:8a:f7;11;4;Balpol 124-guest;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004149.2408426;beacon;20;f4:f2:6d:f9:0b:9e;11;4;Vledder Crib 2.4;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004149.6145425;beacon;20;00:14:5c:85:5a:a4;12;4;Vikko de Viking;True;True;False;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004150.132606;beacon;20;98:de:d0:23:ec:88;3;4;38BP;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004150.593803;beacon;20;20:aa:4b:a5:f4:cd;4;4;Barrrrrrpol;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004150.8604152;beacon;20;00:0c:f6:91:13:6c;9;4;InformCiviel;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004152.1132565;beacon;20;a4:2b:b0:cd:a6:d2;6;4;Michiel de Router;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004152.1276486;beacon;20;60:38:e0:da:3d:6b;6;4;FBI Surveillance Van;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004152.190467;beacon;20;4c:32:75:c5:5c:ee;6;4;Zondag Wifi;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004152.20724;beacon;20;20:aa:4b:52:c0:c8;6;4;Buurjongens;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004152.4165945;beacon;20;80:1f:02:7d:5e:c4;11;4;Eschew;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004152.536916;beacon;20;b4:75:0e:a8:8a:f5;11;4;Balpol 124;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004153.8605256;beacon;20;6c:fd:b9:5a:68:6c;4;4;Dubbele antenne;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004153.9554875;beacon;20;4a:f8:b3:7c:98:5a;4;4;;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004154.1346056;beacon;20;6c:fd:b9:5a:69:14;9;4;BALPOL160;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004154.3035376;beacon;20;a0:f3:c1:74:93:b1;9;4;RAMWERK2;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004154.8123941;beacon;20;28:6c:07:55:2d:71;10;4;Xiaomi_Router_Brian;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004154.9178321;beacon;20;c8:b3:73:50:ae:67;1;4;BalpolPenthouse-guest;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004155.178592;beacon;20;14:cc:20:37:ef:fc;13;4;MyOwnConnection2;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004155.6426234;beacon;20;84:c9:b2:6a:b0:82;6;4;CC;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004155.6540713;beacon;20;f4:f2:6d:89:c0:e8;11;4;signal.blue;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004155.7015123;beacon;20;00:0c:f6:d7:f9:f0;11;4;SitecomD7F9F0;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004155.7993739;beacon;20;00:0c:f6:72:74:0c;11;4;BigTitties;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004156.5460684;beacon;20;64:d1:a3:33:00:2e;7;4;Rozijnenzijnvies;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004157.230308;beacon;20;48:f8:b3:7c:98:58;4;4;PlayboyMansion;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004158.3480508;beacon;20;20:aa:4b:cc:01:e0;1;4;Thomson1;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004162.3699994;beacon;20;64:d1:a3:26:26:8d;11;4;Skynet;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004162.410753;beacon;20;18:a6:f7:bf:b9:02;11;4;Mikka Ozokikken;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004162.4629374;beacon;20;00:1e:52:7a:a9:f5;11;4;Kubiz Holding;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004163.1002853;beacon;20;30:b5:c2:e3:fd:22;7;4;Anirudh :);True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004164.8412488;beacon;20;c0:25:e9:01:2b:54;1;4;Den Houten Klaes;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004164.9911869;beacon;20;68:a8:6d:62:71:8b;1;4;EvertExpress;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004165.1368062;beacon;20;2c:4d:54:b4:ef:c0;13;4;BalPol_400;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004165.394836;beacon;20;80:2a:a8:47:c7:af;6;4;William;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004165.4407117;beacon;20;50:c7:bf:31:8e:ec;6;4;TP-LINK_8EEC;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004165.8337612;beacon;20;80:1f:02:69:47:25;11;4;ICIDU;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004166.3927128;beacon;20;10:fe:ed:dc:fc:9a;7;4;Interwebzz;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004166.6338184;beacon;20;18:a6:f7:75:f6:a2;3;4;Snorlax;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004167.3222585;beacon;20;f8:1a:67:71:ac:c6;4;4;Balpol540;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004168.7548096;beacon;20;58:35:d9:65:66:20;6;4;AREA51AN;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004169.1555965;beacon;20;c4:6e:1f:08:bd:03;11;4;TP-LINK_2.4GHz_08BD03;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004171.4878397;beacon;20;50:c7:bf:22:13:58;1;4;Swanky Wifi 1;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004171.6394863;beacon;20;c0:c1:c0:79:0d:66;1;4;balpol342;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004172.1632004;beacon;20;88:28:b3:9f:b8:a8;6;4;CoolTomatos;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004172.2804797;beacon;20;c0:3f:0e:78:37:bd;11;4;Pasta;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004175.5096595;beacon;20;14:75:90:84:2f:52;6;4;TP-LINK_2F52;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004175.694084;beacon;20;80:1f:02:69:42:35;11;4;timon&lika;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004178.1097448;beacon;20;48:f8:b3:26:db:a3;1;4;Balpol28;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004178.1988454;beacon;20;c0:56:27:31:fb:0d;1;4;Tea;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004181.6387646;beacon;20;a4:2b:8c:59:2b:a0;1;4;BvR24;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004186.3560042;beacon;20;64:d1:a3:26:a8:3c;7;4;Sitecom26A83C;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004186.5940702;beacon;20;64:d1:a3:42:a7:5a;3;4;irxrt01;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004188.253822;beacon;20;84:16:f9:d5:5b:f7;1;4;TP-LINK_5BF7;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004188.86445;beacon;20;70:4f:57:ec:a1:9b;11;4;TP-Link_A19B;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004188.895378;beacon;20;80:3f:5d:a8:46:9d;11;4;Sukhu(2G);True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004191.4104693;beacon;20;c0:56:27:31:fb:0e;1;4;Tea-gast;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004191.6273346;beacon;20;00:1b:fc:57:b2:83;1;4;Shayan;True;True;False;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004191.951978;beacon;20;60:e3:27:5a:2e:08;6;4;TP-LINK_2E08;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004198.0080507;beacon;20;fc:d7:33:37:e2:5a;1;4;woyousangenxiaotianxian;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004204.739359;beacon;20;50:c7:bf:70:8b:67;1;4;TP-LINK_8B68;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004204.875281;beacon;20;28:6c:07:6c:24:7e;1;4;Xiaomi_247D;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004204.9359164;beacon;20;64:d1:a3:4a:17:a9;13;4;Amtu;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004205.7161028;beacon;20;00:24:fe:46:06:33;2;4;Mr. Proper;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004211.313742;beacon;20;c8:d7:19:de:8a:de;1;4;Cisco;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004211.5688527;beacon;20;00:1e:e5:93:e1:c6;13;4;vdKleij1202;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004212.1509163;beacon;20;50:c7:bf:22:31:9d;11;4;..;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004215.1528692;beacon;20;80:2a:a8:47:cb:be;6;4;Ledthrowie.nl - free wifi;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004215.1886802;beacon;20;74:ea:3a:bd:2d:c4;6;4;edumelk;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004215.3078215;beacon;20;82:2a:a8:47:cb:be;6;4;IOTMaximus;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004215.422576;beacon;20;e0:91:f5:71:f3:92;11;4;Snoerloos;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004217.467143;beacon;20;c0:4a:00:a0:87:30;5;4;Cloudbase;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004217.8810596;beacon;20;64:d1:a3:26:db:97;10;4;Hel & Verdoemenis;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004217.9879858;beacon;20;b4:75:0e:9f:74:25;1;4;supreme being;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004218.0887368;beacon;20;48:ee:0c:29:34:c8;1;4;DenBoer;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004218.1719623;beacon;20;64:d1:a3:3d:15:25;13;4;Sloeriis WiiFii;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004218.2315667;beacon;20;a2:04:60:90:b8:08;13;4;GAST!;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004218.330393;beacon;20;a0:04:60:b0:b8:08;13;4;Dread Pirate Robers;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004218.3458986;beacon;20;c8:d7:19:32:43:0d;13;4;DividiviWIFI;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004218.512852;beacon;20;00:22:b0:a1:b6:60;6;4;Grid;True;True;False;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004218.573114;beacon;20;70:4f:57:0f:d7:d5;6;4;Contactloos internet;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004218.738106;beacon;20;00:0c:f6:4a:d3:2a;11;4;Cityboy;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004218.7494538;beacon;20;68:7f:74:1c:08:2f;11;4;Moeilijk dit;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004220.5156891;beacon;20;c0:a0:bb:e9:7a:aa;9;4;Floresdelft;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004220.9423816;beacon;20;30:b5:c2:ed:23:2e;5;4;Wijsgeerlijk Gewauwel;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004221.1193914;beacon;20;ec:08:6b:92:b3:ed;10;4;TP-LINK_B3ED;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004221.2359474;beacon;20;c0:c1:c0:78:23:c4;1;4;Wijs man;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004221.3436663;beacon;20;60:e3:27:e7:86:84;1;4;TP-LINK_8684;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004221.39738;beacon;20;50:c7:bf:21:f1:41;1;4;Expensive_Wifi;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004221.4036703;beacon;20;6c:fd:b9:82:3d:80;1;4;Icidu_Balpol;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004221.5095987;beacon;20;00:11:50:39:a2:8e;13;4;Born2BeAlive;True;True;False;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004221.5232809;beacon;20;6c:19:8f:f4:52:d2;13;4;dlink-52D2;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004221.733043;beacon;20;f8:d1:11:ad:a5:06;6;4;TP-LINK_ADA506;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004221.7964644;beacon;20;c4:6e:1f:fe:da:2b;6;4;Tell My Wi-Fi Love Her;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004221.913674;beacon;20;50:c7:bf:46:41:8c;6;4;VillaB;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004222.5118082;beacon;20;b4:75:0e:15:39:82;12;4;FBI Surveillance Van #490;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004222.6178362;beacon;20;64:d1:a3:3c:11:47;12;4;OCD;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004224.550562;beacon;20;c0:4a:00:62:c5:52;1;4;THE FORCE 2.0;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004224.6438355;beacon;20;14:91:82:80:57:2e;1;4;AdventurousMoose-gast;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004224.7281744;beacon;20;b8:a3:86:ac:ae:6a;1;4;hakuna;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004225.3891404;beacon;20;e8:de:27:c0:24:b6;11;4;DeVliegendeHollander;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004227.8751967;beacon;20;fa:8f:ca:81:3e:14;1;4;;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004228.7072928;beacon;20;b8:c7:5d:05:6e:3b;11;4;Lars's Wifi;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004230.149459;beacon;20;e0:3f:49:91:1d:50;4;4;Pong2www;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004231.2026455;beacon;20;00:14:5c:8d:1d:ac;1;4;Boobs 4 all;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
1520004231.2856433;beacon;20;c0:56:27:1d:a7:a3;1;4;Free Public Wifi Homespot-guest;True;True;True;1;True;True;True;True;True;True;True;True;True;True;True;True;;
